Mbpp_3.py: Kernel usage: 6.30%, CPU usage: 201.53%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_97.py: Kernel usage: 7.28%, CPU usage: 232.83%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_106.py: Kernel usage: 5.29%, CPU usage: 169.36%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_113.py: Kernel usage: 11.25%, CPU usage: 359.87%, CPU Runtime: 9.15s, Total Runtime: 2.54s
HumanEval_121.py: Kernel usage: 6.20%, CPU usage: 198.38%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_123.py: Kernel usage: 6.26%, CPU usage: 200.28%, CPU Runtime: 0.60s, Total Runtime: 0.30s
Mbpp_128.py: Kernel usage: 7.66%, CPU usage: 245.20%, CPU Runtime: 0.25s, Total Runtime: 0.10s
Mbpp_130.py: Kernel usage: 8.59%, CPU usage: 274.95%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_137.py: Kernel usage: 5.83%, CPU usage: 186.48%, CPU Runtime: 0.16s, Total Runtime: 0.08s
Mbpp_140.py: Kernel usage: 5.58%, CPU usage: 178.43%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_141.py: Kernel usage: 7.61%, CPU usage: 243.59%, CPU Runtime: 0.00s, Total Runtime: 0.00s
HumanEval_149.py: Kernel usage: 8.27%, CPU usage: 264.66%, CPU Runtime: 0.13s, Total Runtime: 0.05s
Mbpp_166.py: Kernel usage: 6.26%, CPU usage: 200.17%, CPU Runtime: 0.14s, Total Runtime: 0.07s
Mbpp_170.py: Kernel usage: 5.45%, CPU usage: 174.43%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_226.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.50s, Total Runtime: 0.25s
Mbpp_230.py: Kernel usage: 9.38%, CPU usage: 300.02%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_239.py: Kernel usage: 6.23%, CPU usage: 199.51%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_240.py: Kernel usage: 3.93%, CPU usage: 125.87%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_251.py: Kernel usage: 6.07%, CPU usage: 194.16%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_256.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 3.53s, Total Runtime: 1.76s
Mbpp_265.py: Kernel usage: 5.86%, CPU usage: 187.49%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_281.py: Kernel usage: 6.02%, CPU usage: 192.55%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_296.py: Kernel usage: 6.25%, CPU usage: 200.03%, CPU Runtime: 6.88s, Total Runtime: 3.44s
Mbpp_308.py: Kernel usage: 8.74%, CPU usage: 279.63%, CPU Runtime: 0.07s, Total Runtime: 0.03s
Mbpp_392.py: Kernel usage: 6.95%, CPU usage: 222.56%, CPU Runtime: 0.60s, Total Runtime: 0.27s
Mbpp_395.py: Kernel usage: 6.26%, CPU usage: 200.34%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_405.py: Kernel usage: 6.33%, CPU usage: 202.62%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_421.py: Kernel usage: 6.54%, CPU usage: 209.17%, CPU Runtime: 0.07s, Total Runtime: 0.03s
Mbpp_424.py: Kernel usage: 9.14%, CPU usage: 292.36%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_425.py: Kernel usage: 4.54%, CPU usage: 145.44%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_433.py: Kernel usage: 9.17%, CPU usage: 293.31%, CPU Runtime: 0.44s, Total Runtime: 0.15s
Mbpp_437.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.56s, Total Runtime: 0.28s
Mbpp_446.py: Kernel usage: 6.24%, CPU usage: 199.83%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_451.py: Kernel usage: 12.49%, CPU usage: 399.78%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_456.py: Kernel usage: 6.07%, CPU usage: 194.22%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_460.py: Kernel usage: 3.15%, CPU usage: 100.70%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_474.py: Kernel usage: 9.37%, CPU usage: 299.78%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_477.py: Kernel usage: 9.37%, CPU usage: 299.70%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_563.py: Kernel usage: 12.49%, CPU usage: 399.52%, CPU Runtime: 0.02s, Total Runtime: 0.00s
Mbpp_572.py: Kernel usage: 9.37%, CPU usage: 299.83%, CPU Runtime: 3.42s, Total Runtime: 1.14s
Mbpp_578.py: Kernel usage: 5.70%, CPU usage: 182.43%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_586.py: Kernel usage: 4.80%, CPU usage: 153.47%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_587.py: Kernel usage: 4.03%, CPU usage: 128.91%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_597.py: Kernel usage: 5.37%, CPU usage: 171.99%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_604.py: Kernel usage: 8.92%, CPU usage: 285.34%, CPU Runtime: 0.04s, Total Runtime: 0.01s
Mbpp_610.py: Kernel usage: 4.72%, CPU usage: 150.94%, CPU Runtime: 0.02s, Total Runtime: 0.02s
Mbpp_611.py: Kernel usage: 3.15%, CPU usage: 100.95%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_632.py: Kernel usage: 6.68%, CPU usage: 213.69%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_633.py: Kernel usage: 6.25%, CPU usage: 200.02%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_644.py: Kernel usage: 4.62%, CPU usage: 147.92%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_720.py: Kernel usage: 2.36%, CPU usage: 75.55%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_725.py: Kernel usage: 12.01%, CPU usage: 384.42%, CPU Runtime: 0.16s, Total Runtime: 0.04s
Mbpp_740.py: Kernel usage: 7.64%, CPU usage: 244.48%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_744.py: Kernel usage: 10.50%, CPU usage: 335.98%, CPU Runtime: 0.74s, Total Runtime: 0.22s
Mbpp_750.py: Kernel usage: 4.13%, CPU usage: 132.04%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_753.py: Kernel usage: 9.48%, CPU usage: 303.27%, CPU Runtime: 0.29s, Total Runtime: 0.10s
Mbpp_754.py: Kernel usage: 6.95%, CPU usage: 222.33%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_757.py: Kernel usage: 7.68%, CPU usage: 245.81%, CPU Runtime: 148.81s, Total Runtime: 60.54s
Mbpp_758.py: Kernel usage: 5.08%, CPU usage: 162.50%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_760.py: Kernel usage: 5.80%, CPU usage: 185.64%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_764.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 0.31s, Total Runtime: 0.15s
Mbpp_766.py: Kernel usage: 6.80%, CPU usage: 217.58%, CPU Runtime: 0.47s, Total Runtime: 0.21s
Mbpp_775.py: Kernel usage: 3.13%, CPU usage: 100.26%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_777.py: Kernel usage: 6.67%, CPU usage: 213.54%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_781.py: Kernel usage: 6.30%, CPU usage: 201.74%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_800.py: Kernel usage: 12.50%, CPU usage: 399.93%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_805.py: Kernel usage: 9.17%, CPU usage: 293.29%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_808.py: Kernel usage: 6.25%, CPU usage: 200.12%, CPU Runtime: 0.01s, Total Runtime: 0.00s
