Mbpp_3.py: Kernel usage: 6.24%, CPU usage: 199.52%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_451.py: Kernel usage: 12.48%, CPU usage: 399.47%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_456.py: Kernel usage: 9.18%, CPU usage: 293.63%, CPU Runtime: 0.04s, Total Runtime: 0.01s
Mbpp_460.py: Kernel usage: 3.19%, CPU usage: 102.23%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_474.py: Kernel usage: 9.27%, CPU usage: 296.52%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_477.py: Kernel usage: 9.33%, CPU usage: 298.58%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_563.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 1.23s, Total Runtime: 0.62s
Mbpp_572.py: Kernel usage: 12.49%, CPU usage: 399.83%, CPU Runtime: 3.61s, Total Runtime: 0.90s
Mbpp_578.py: Kernel usage: 7.00%, CPU usage: 223.96%, CPU Runtime: 0.04s, Total Runtime: 0.02s
Mbpp_587.py: Kernel usage: 4.00%, CPU usage: 128.10%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_597.py: Kernel usage: 6.91%, CPU usage: 221.13%, CPU Runtime: 0.35s, Total Runtime: 0.16s
Mbpp_604.py: Kernel usage: 8.23%, CPU usage: 263.47%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_610.py: Kernel usage: 4.69%, CPU usage: 149.98%, CPU Runtime: 0.02s, Total Runtime: 0.01s
Mbpp_611.py: Kernel usage: 3.21%, CPU usage: 102.66%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_633.py: Kernel usage: 6.25%, CPU usage: 199.98%, CPU Runtime: 0.05s, Total Runtime: 0.02s
Mbpp_644.py: Kernel usage: 4.60%, CPU usage: 147.35%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_720.py: Kernel usage: 3.32%, CPU usage: 106.11%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_725.py: Kernel usage: 11.98%, CPU usage: 383.37%, CPU Runtime: 0.17s, Total Runtime: 0.04s
Mbpp_740.py: Kernel usage: 7.85%, CPU usage: 251.10%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_744.py: Kernel usage: 10.66%, CPU usage: 341.24%, CPU Runtime: 0.50s, Total Runtime: 0.15s
Mbpp_750.py: Kernel usage: 5.21%, CPU usage: 166.66%, CPU Runtime: 0.01s, Total Runtime: 0.00s
Mbpp_753.py: Kernel usage: 9.11%, CPU usage: 291.50%, CPU Runtime: 0.25s, Total Runtime: 0.09s
Mbpp_754.py: Kernel usage: 6.53%, CPU usage: 209.00%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_757.py: Kernel usage: 10.82%, CPU usage: 346.20%, CPU Runtime: 221.46s, Total Runtime: 63.97s
Mbpp_758.py: Kernel usage: 5.52%, CPU usage: 176.57%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_760.py: Kernel usage: 6.03%, CPU usage: 192.85%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_764.py: Kernel usage: 12.26%, CPU usage: 392.37%, CPU Runtime: 2.45s, Total Runtime: 0.62s
Mbpp_766.py: Kernel usage: 8.43%, CPU usage: 269.86%, CPU Runtime: 0.32s, Total Runtime: 0.12s
Mbpp_775.py: Kernel usage: 3.13%, CPU usage: 100.14%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_777.py: Kernel usage: 6.81%, CPU usage: 218.02%, CPU Runtime: 0.03s, Total Runtime: 0.01s
Mbpp_781.py: Kernel usage: 6.25%, CPU usage: 200.00%, CPU Runtime: 11.90s, Total Runtime: 5.95s
Mbpp_800.py: Kernel usage: 9.33%, CPU usage: 298.65%, CPU Runtime: 0.00s, Total Runtime: 0.00s
Mbpp_805.py: Kernel usage: 5.93%, CPU usage: 189.67%, CPU Runtime: 0.01s, Total Runtime: 0.01s
Mbpp_808.py: Kernel usage: 6.24%, CPU usage: 199.75%, CPU Runtime: 0.01s, Total Runtime: 0.00s
